0.0233770158344439142605875048275265726260840892791748046875,0.270243667123619302206094516805023886263370513916015625,-0.1669687449849749094621387257575406692922115325927734375,-0.03752796289247638250596850184592767618596553802490234375,0.08235272539405370795240202141940244473516941070556640625,-0.1785022900083947094973524372107931412756443023681640625,0.166879342512814166088475076321628876030445098876953125,-0.54136530983035069386488657983136363327503204345703125,0.059799659061648573199487799456619541160762310028076171875,0.08651246688096274339851987633664975874125957489013671875,-0.13570344591242278209364258145797066390514373779296875,0.2155341894781412637183137803731369785964488983154296875
-0.1298117862749215978279693217700696550309658050537109375,-0.010041794021757345645173842285657883621752262115478515625,-0.08176194687811864925119920144425122998654842376708984375,-0.17369824351700968723122286974103190004825592041015625,-0.0157292358464238384019306948857774841599166393280029296875,0.16123826058529611149339189068996347486972808837890625,-0.058286940823781920040236315116999321617186069488525390625,-0.289464586772045728846336487549706362187862396240234375,-0.09311276802853452050356963809463195502758026123046875,-0.12265427315694099608123224243172444403171539306640625,0.49268044520470921643351402963162399828433990478515625,-0.06761269417440550488773709503220743499696254730224609375
-0.273148308275411311196734231998561881482601165771484375,0.1923515450699617712615463460679166018962860107421875,0.0832633704086137294009262177496566437184810638427734375,0.0543234437541932901893915186519734561443328857421875,-0.103067799533066273287573721972876228392124176025390625,0.373638969598435621843890430682222358882427215576171875,0.117168100367470218170495854792534373700618743896484375,-0.10324397076160814201717386140444432385265827178955078125,0.06754850574306055233098078360853833146393299102783203125,-0.326525301094546194224932378347148187458515167236328125,0.320123607286352751533087257485021837055683135986328125,-0.06275446923639015073259628252344555221498012542724609375
0.033054732959916510726117166996118612587451934814453125,-0.07206784093105501887155384110883460380136966705322265625,0.309211436316174703708981041927472688257694244384765625,0.204608026281316413008681820429046638309955596923828125,0.114906719378079225091227044686092995107173919677734375,0.020704737479986572157297786134222405962646007537841796875,-0.0198698843447865404476804229716435656882822513580322265625,0.041816674609036603993406089330164832063019275665283203125,0.15923334340077610615793446413590572774410247802734375,0.2232916847025940565441004537206026725471019744873046875,-0.0169103796818112044053616926930772024206817150115966796875,-0.3038611786331395503424346316023729741573333740234375
0.16450642293436590346544790008920244872570037841796875,-0.1068348075451084344678065463085658848285675048828125,-0.1558461066948264583942318495246581733226776123046875,-0.056169291822216076137674889423578861169517040252685546875,-0.11670008331615951135962205853502382524311542510986328125,0.06890438846734527056359098651228123344480991363525390625,-0.0633487373145515675343375505690346471965312957763671875,-0.0302586610242191640651743256285044481046497821807861328125,0.1417629033753937950468326789632556028664112091064453125,0.041516442955646597201546654787307488732039928436279296875,0.07920265604392713598702613353452761657536029815673828125,0.1391102141924918933479915494899614714086055755615234375
-0.07295510574097462119791401846669032238423824310302734375,0.053933771932570089002734192717980477027595043182373046875,-0.08797596166608830092759063745688763447105884552001953125,-0.309481223568865981832232137094251811504364013671875,0.498848231428998811765040954924188554286956787109375,0.396963495285960810132763754154439084231853485107421875,0.11687162779160374659337406910708523355424404144287109375,0.08714293227000373398549726289274985902011394500732421875,-0.16439067770046433825115173021913506090641021728515625,0.06718616653663027349363545681626419536769390106201171875,0.1181678340592436093903216942635481245815753936767578125,0.08171272892981963631431341354982578195631504058837890625
0.167956314689256647199044891749508678913116455078125,0.028980260159424009458462023758329451084136962890625,-0.2639164459802636475416193206910975277423858642578125,-0.111262546109599791410715852180146612226963043212890625,-0.1445913241566754992017962422323762439191341400146484375,-0.286950834568540036340067445053136907517910003662109375,-0.12065588066100774167210829546093009412288665771484375,0.12469727354992284074075570288187009282410144805908203125,-0.1343391021915170124856331312912516295909881591796875,-0.1296459493307015875540599836313049308955669403076171875,-0.251163737996304037292105704182176850736141204833984375,-0.11956065235633805965420606298721395432949066162109375
-0.217363746095625087750846660128445364534854888916015625,-0.01330522011385000015482038548952914425171911716461181640625,0.42253496404000190356242683265008963644504547119140625,-0.182523247256280551908957932027988135814666748046875,-0.00710305219138365230568954444834162131883203983306884765625,0.152479463007186344380983200608170591294765472412109375,0.302628516549509007926843651148374192416667938232421875,-0.125057741842231007201036163678509183228015899658203125,-0.11576008190902430106117293462375528179109096527099609375,0.023862080046040727576706075296897324733436107635498046875,-0.056899576095517039042714912966403062455356121063232421875,-0.122632454283063851985247083575814031064510345458984375
-0.040145350756206295284034268888717633672058582305908203125,-0.612668592822125379626641006325371563434600830078125,-0.408533788563702870977323300394346006214618682861328125,-0.03556518963359046880956526592854061163961887359619140625,0.1483084709620569874299889079338754527270793914794921875,-0.1397182326373758998183660651193349622189998626708984375,-0.126883699335365862648217216701596044003963470458984375,-0.113435157510068884700871194581850431859493255615234375,-0.264294843786490651904586002274299971759319305419921875,0.26322042124777256244527734452276490628719329833984375,0.14937550370826746526375927714980207383632659912109375,-0.176956350522441352435265571330091916024684906005859375
0.1079703076129956695883294059967738576233386993408203125,-0.050127595893611869015682458439187030307948589324951171875,-0.148193280338140664920132394399843178689479827880859375,-0.242775403742848727706160616435226984322071075439453125,0.035848957885398470557536398928277776576578617095947265625,-0.06624875242040230427509328592350357212126255035400390625,0.061906397198644096124819924398252624087035655975341796875,0.332996422337121178447461034011212177574634552001953125,-0.530716103304600839152271873899735510349273681640625,-0.27750038861703618664478199207223951816558837890625,-0.3600574883865286235362646038993261754512786865234375,0.076322830614451664388298013363964855670928955078125
