0.014924017730910059398308220579565386287868022918701171875,-0.2173180023887341938415573849852080456912517547607421875,0.0709935027322108058722704981846618466079235076904296875,-0.052570024088998891509394439935931586660444736480712890625,-0.1278122816573597775313686497611342929303646087646484375,0.216637499249605791629136319897952489554882049560546875,-0.036360141836556454653095471485357847996056079864501953125,-0.1977656843774292239057643882915726862847805023193359375,-0.33833762841281689315309222365613095462322235107421875,-0.1403960643434743194024605372760561294853687286376953125,-0.078812672451768095438495720372884534299373626708984375,0.1528147370723020037619477307089255191385746002197265625,0.2163513844694725796191647759769693948328495025634765625,0.416333010836438310864338063765899278223514556884765625,0.03569144832161985636531653653946705162525177001953125,0.09568768381391963562254687758468207903206348419189453125,-0.1411672502919802674181681823029066435992717742919921875,-0.059917391423425898910881670644812402315437793731689453125,-0.057325126678784428524426886042419937439262866973876953125,-0.01004592549531346627744721189401388983242213726043701171875,0.425046065027210928644052501113037578761577606201171875,-0.08037448209343021898742875919197103939950466156005859375,-0.1550532166489654584129453951391042210161685943603515625,-0.1722577464665287216849520746109192259609699249267578125
-0.82383493179830236119443043207866139709949493408203125,-0.32707826271573148257942875716253183782100677490234375,-0.0070881610843745168626384156596031971275806427001953125,-0.1705984902150621262961749380338005721569061279296875,0.1306781427252615979117678080001496709883213043212890625,0.1181759273887086347798458518809638917446136474609375,0.03534483822082155890509369555729790590703487396240234375,-0.27168925384890185714681365425349213182926177978515625,0.00789606078507384089026910345410215086303651332855224609375,0.212478400782854404127419911674223840236663818359375,-0.09818061309880639353497855381647241301834583282470703125,0.20848949782550285636517628518049605190753936767578125,-0.09794958114939171511803550629338133148849010467529296875,-0.280040278754458527021853342375834472477436065673828125,0.057915250693636101397832049997305148281157016754150390625,0.330129040406651086403400086055626161396503448486328125,0.09762329024127593124493529330720775760710239410400390625,-0.31472493139130286454729912293259985744953155517578125,0.08206057313661029029017157654379843734204769134521484375,-0.158985125892741885333947493563755415380001068115234375,0.2323552809260098495069968294046702794730663299560546875,-0.2181336533603739358255779734463430941104888916015625,0.07411048734468371479433557169613777659833431243896484375,-0.11333580056760246546065928896496188826858997344970703125
-0.1946281560110527941720448552587185986340045928955078125,0.1769184010913078808346909909232635982334613800048828125,-0.133246839191295485260724262843723408877849578857421875,0.058931846814685891200458200955836218781769275665283203125,0.0963967350098044184480983176399604417383670806884765625,-0.066477557857382463257778226761729456484317779541015625,0.37401662720790274097026895105955190956592559814453125,-0.039305584474230263747340785585038247518241405487060546875,-0.1146621979281734204914044994438881985843181610107421875,0.2058512283502901552001418394866050221025943756103515625,0.2330478944049427791895823247614316642284393310546875,-0.1639704002821613382234744449306163005530834197998046875,0.1565852600234773073228922157795750536024570465087890625,0.11657010544666089602028336003058939240872859954833984375,-0.09058615855622771662059022901303251273930072784423828125,-0.1715093861855631340862515799017273820936679840087890625,-0.17287559165903909619288469912135042250156402587890625,0.27473080705916419486101176516967825591564178466796875,0.1162886908522758055983814529099618084728717803955078125,-0.1709850424058839968299849942923174239695072174072265625,0.374122098561105342895416470128111541271209716796875,0.05186382462081240429796480384538881480693817138671875,-0.041000614870623404428773284280396183021366596221923828125,-0.005686401486460257274913043801234380225650966167449951171875
-0.000750769189746009683698868553136662740143947303295135498046875,0.2679914663184572720666665190947242081165313720703125,0.136857264555972302222386360881500877439975738525390625,-0.047391350813117461004964070525602437555789947509765625,0.022990829588683647788371899878256954252719879150390625,-0.1046815685742850943196202706531039439141750335693359375,0.0652804033181535736662937097207759507000446319580078125,0.1540818793911479522851237788927392102777957916259765625,-0.1813216453169878839002393533519352786242961883544921875,-0.1221993998460604025080300516492570750415325164794921875,-0.2218956969238473908578868076801882125437259674072265625,0.0031856498746230216094488252309702147613279521465301513671875,0.2087835696173218902327306523147854022681713104248046875,0.287065890638491361119832845361088402569293975830078125,0.2740461318572100513080158634693361818790435791015625,0.2865786701852304219073630520142614841461181640625,0.235536406967012779123393784175277687609195709228515625,-0.45229098935164813166664998789201490581035614013671875,0.03264537673706968678999373878468759357929229736328125,0.0849259180721319839602045931314933113753795623779296875,0.1209211204423641106142639500831137411296367645263671875,-0.1419290354225604122717641075723804533481597900390625,-0.3556849043008243338448437498300336301326751708984375,0.0918412689105740087658347192700603045523166656494140625
-0.053258726332706153583362862491412670351564884185791015625,0.150459310761492492947155596993979997932910919189453125,-0.07563282942917186335574086797350901179015636444091796875,0.3202463855869692732625253484002314507961273193359375,-0.100851509520738347180923710766364820301532745361328125,0.406569349199287943807945566732087172567844390869140625,-0.1582714052620587674713448222973966039717197418212890625,-0.286801049439336541713174710821476764976978302001953125,0.25261548520539756079728022086783312261104583740234375,-0.2342966221544109106655895402582245878875255584716796875,0.04527461694046508444699838946689851582050323486328125,-0.228751676111408952518644355222932063043117523193359375,-0.071584162778315862940559100024984218180179595947265625,-0.1467959397126957499235544446491985581815242767333984375,0.1373124855455369608403515258032712154090404510498046875,-0.376042541295659449307464683442958630621433258056640625,-0.048806818225302840696944173259907984174787998199462890625,-0.0955400857968778105533402822402422316372394561767578125,0.233261320946465122716517726075835525989532470703125,0.27396219559269530119394175926572643220424652099609375,0.1834774629673228130144480019225738942623138427734375,0.05114632299599748688212486058546346612274646759033203125,-0.06177447944539614377301717240698053501546382904052734375,-0.165364929488812706370737259931047447025775909423828125
0.1794969005808391970813175930743454955518245697021484375,0.07368336477604688072862160197473713196814060211181640625,-0.00815473332638805455119257459273285348899662494659423828125,0.0799017620965114527820105649880133569240570068359375,-0.11894202849038910951851022446135175414383411407470703125,0.30737621917690061135175483286730013787746429443359375,0.222034889355162301516344314222806133329868316650390625,0.212038961305600237583490752513171173632144927978515625,-0.09065011064429991105573236609416198916733264923095703125,0.00967096537147972556969222068801173008978366851806640625,-0.037856091774421347928569758778394316323101520538330078125,-0.036388470193009274378237449809603276662528514862060546875,-0.1421636626502802425164873056928627192974090576171875,0.01063073032978638539358673398282917332835495471954345703125,-0.07717943144075768702183637515190639533102512359619140625,-0.10619468484601191082816740163252688944339752197265625,-0.05506489238584670597997927643518778495490550994873046875,0.054257224371562405573765630606430931948125362396240234375,0.07642521212981191747193321361919515766203403472900390625,-0.16489170160616806182218851972720585763454437255859375,0.027412107796185809782674169809979503042995929718017578125,-0.407823107581240462682359293467015959322452545166015625,-0.010770435613696539844941213459605933167040348052978515625,0.143847466351946173812592633112217299640178680419921875
0.0781232540196620528494264590335660614073276519775390625,0.2003256784062690254444305537617765367031097412109375,-0.28373541997759976762694122953689657151699066162109375,-0.221503621791506455362963379229768179357051849365234375,-0.38298478965707527521544761839322745800018310546875,0.099113167370715959947347073466517031192779541015625,-0.310254488357083191285568091188906691968441009521484375,-0.06060373961484434579549684940502629615366458892822265625,-0.05334773253944234683299185917348950169980525970458984375,-0.10400066248717955430524995108498842455446720123291015625,0.04453082954370944646083074758280417881906032562255859375,-0.1790318375294317754242712226186995394527912139892578125,0.12306359655322678114952594796704943291842937469482421875,-0.037292805447745880353949132768320851027965545654296875,-0.1862167096190152915102800079694134183228015899658203125,-0.09289662765450547310397411138183088041841983795166015625,0.097170762294212675858062766565126366913318634033203125,0.0090324134030477197521147303405086859129369258880615234375,0.1304094878004280200212150475636008195579051971435546875,-0.284452733505606014663413816379033960402011871337890625,-0.1564547386711508669687731298836297355592250823974609375,0.01303727727288691955187527327097996021620929241180419921875,-0.215023928019802912370295189248281531035900115966796875,-0.032907350404783881903103548438593861646950244903564453125
0.04845557341789176464263988464153953827917575836181640625,0.363253835463917928993993200492695905268192291259765625,-0.079045821750837241825848877851967699825763702392578125,0.1747767371731366592424450345788500271737575531005859375,0.0113178165467785855902160818686752463690936565399169921875,0.1945462416191186261205103846805286593735218048095703125,-0.07243295164983797052027370000359951518476009368896484375,-0.2369025093417463090350594256960903294384479522705078125,-0.2470291639296861296859475487508461810648441314697265625,0.146222142968802426565844143624417483806610107421875,-0.07696946774132533419798818385970662347972393035888671875,-0.256480802097571736197778591304086148738861083984375,-0.04775201998012047754915698760669329203665256500244140625,-0.102084705061854907892637811528402380645275115966796875,0.2169530972439775162730057900262181647121906280517578125,-0.06543631674877149750901850211448618210852146148681640625,-0.08804143008296384798061495757792727090418338775634765625,0.0679404796997953586146223869945970363914966583251953125,0.159657899184709461959386089802137576043605804443359375,0.2370483535683358400358855533340829424560070037841796875,0.01151229715589517470231140094938382389955222606658935546875,0.05717641804939636862581409104677732102572917938232421875,0.36567495333667798806942528244690038263797760009765625,-0.0981891691558933465966418907555635087192058563232421875
0.1371236572297361566707962765576667152345180511474609375,0.04662691412202034368927883178912452422082424163818359375,0.007933081097234902234749398530766484327614307403564453125,-0.3017626689645191984112670979811809957027435302734375,0.06669613275107415251152787050159531645476818084716796875,-0.00934000202023004856555221664393684477545320987701416015625,0.1041931255360655228514588088728487491607666015625,-0.0301789500662540920161713842162498622201383113861083984375,0.1526981315902081470792239770162268541753292083740234375,-0.07084201971838410827331244945526123046875,0.110200281450081261080953254349878989160060882568359375,-0.08878815023237673909051181908580474555492401123046875,-0.022631287149576205519618810058091185055673122406005859375,0.057495534376474956295144380646888748742640018463134765625,0.34132798782409157212214267929084599018096923828125,0.2019632840809898188805249219512916170060634613037109375,-0.2492774233225440172478926115218200720846652984619140625,-0.0607559446439254469130020197553676553070545196533203125,-0.06398926667404465640220934119497542269527912139892578125,0.0275287801353836618367676436491819913499057292938232421875,-0.01468238680413075543385037491361799766309559345245361328125,-0.12214229188570015216530606494416133500635623931884765625,-0.0281948959119898250047508980742350104264914989471435546875,-0.22903226999879355840761263607419095933437347412109375
0.1569145089912353518979415412104572169482707977294921875,-0.0870817386798749815124409678901429288089275360107421875,0.09225212858016262895688441858510486781597137451171875,-0.1934808190675030015182045417532208375632762908935546875,0.24793019515404701724747837943141348659992218017578125,0.154311308268098634766118948391522280871868133544921875,0.171261925713013851702015699629555456340312957763671875,-0.163575388138554433936633358825929462909698486328125,-0.20607576103508751241832896994310431182384490966796875,-0.367294840741124506422465856303460896015167236328125,0.1933417691319921638548606779295369051396846771240234375,0.29553299954998812903994576117838732898235321044921875,0.1986635342805347093086965060138027183711528778076171875,-0.053496468899236003513575354872955358587205410003662109375,-0.422701283077855538561351522730547003448009490966796875,0.048631522102489631309563122840700089000165462493896484375,0.0184665187721753942806657278197235427796840667724609375,-0.086098557299997491298881868715398013591766357421875,-0.053684031154918543382592588386614806950092315673828125,-0.0877895517908677813778695053770206868648529052734375,-0.0938347288149843639093461433731135912239551544189453125,0.33364736761990732016869287690497003495693206787109375,-0.165176940630084978511860072103445418179035186767578125,0.355044349406857417950078570356708951294422149658203125
