0.0284903999424560190611988019782074843533337116241455078125,-0.2224254079298152164678725739577203057706356048583984375,0.2828055467806025458088470259099267423152923583984375,0.197297953856186258914107156670070253312587738037109375,-0.0534795574266855033851442158265854232013225555419921875,0.358348305284138912707447843786212615668773651123046875,0.1438749982977485242230386575101874768733978271484375,-0.10953407849394423967392953045418835245072841644287109375,-0.241885177591762035032019184654927812516689300537109375,0.0038287698118253769841157208020376856438815593719482421875,0.318271586166462505662622106683556921780109405517578125,0.17294500044762262103148486858117394149303436279296875,-0.1545847980810966248998994387875427491962909698486328125,0.325019598691308642113284577135345898568630218505859375,0.1919092107439152872228049773184466175734996795654296875,-0.051382235251779949380956935556241660378873348236083984375,-0.0047243916201644177432772409019889892078936100006103515625,0.1550099847171548528290685453612240962684154510498046875,-0.040139381844133757704096154839135124348104000091552734375,0.310450839452917015659494381907279603183269500732421875,0.09852451946757369294349615529426955617964267730712890625,0.361271877126297880078453772512148134410381317138671875,-0.487514613012880182463248956992174498736858367919921875,-0.330510497574355299743587011107592843472957611083984375,-0.029456615629069572703802037949571968056261539459228515625,0.2220785674800980213916545835672877728939056396484375,-0.15360627812553706572629153015441261231899261474609375,-0.00936674713253476780294715098307278822176158428192138671875,-0.2122437680887052924294522426862386055290699005126953125,0.0220071207556632557345022149775104480795562267303466796875,0.00861683539742255817650562477183484588749706745147705078125,-0.337812894330692337074850684075499884784221649169921875
0.2153644845877239755171927981791668571531772613525390625,0.0403819475370552627424558522761799395084381103515625,0.169589646017935191668613015281152911484241485595703125,-0.0741174302040227550580908655319944955408573150634765625,-0.1572808553708078538324599549014237709343433380126953125,-0.1265652789863321026064824081913684494793415069580078125,-0.0206254489839440002807435803333646617829799652099609375,-0.1910292019750145786627371080612647347152233123779296875,0.045309501495322195008252919024016591720283031463623046875,-0.06022144375558945161852619776254869066178798675537109375,-0.198346991983636644629740430900710634887218475341796875,0.11513909059651554478431734196419711224734783172607421875,-0.11736898395055372912310076571884565055370330810546875,0.142538784871552082211820788870682008564472198486328125,0.36888634103223572058283252772525884211063385009765625,0.141339920750551628625402145189582370221614837646484375,-0.1384914241828239245268861168369767256081104278564453125,0.11783723131048830234934854388484382070600986480712890625,0.07871885892143247465124744621789432130753993988037109375,0.277911017479167188337640936879324726760387420654296875,-0.1289694234416957352440391559866839088499546051025390625,0.0284686657749110387516378040118070202879607677459716796875,0.0209028867094900316914163340697996318340301513671875,-0.005443069064574397077083123264173991628922522068023681640625,-0.097042299433591328039483414613641798496246337890625,0.391875371857713206136253347722231410443782806396484375,-0.06362079417572745476672224640424246899783611297607421875,0.03891632866847027916179513340466655790805816650390625,0.10410607101922615680411610128430766053497791290283203125,0.03489269538113572155513253392200567759573459625244140625,-0.0577372296056543332642974064583540894091129302978515625,0.1186497791355322350970169509309926070272922515869140625
-0.109535431776787539615014566152240149676799774169921875,0.11878352480408248259546866165692335925996303558349609375,0.2461245285983074404523307521230890415608882904052734375,0.035252689163530047389283339498433633707463741302490234375,-0.034942452896358160152612271076577599160373210906982421875,-0.067232965905281549812144703537342138588428497314453125,0.045163043835563555783441103130826377309858798980712890625,-0.277098465097164847747990279458463191986083984375,-0.337501457120859160720982572456705383956432342529296875,-0.09563328748188069938773736566872685216367244720458984375,-0.0650492497768988264805756216446752659976482391357421875,-0.06844622710317639635579922696706489659845829010009765625,0.1252619768441429470851034011502633802592754364013671875,-0.08742032472233395024030500053413561545312404632568359375,0.412403086656264239451274988823570311069488525390625,0.394655229714282296260563498435658402740955352783203125,0.44164118152862086308374500731588341295719146728515625,0.5877005465470077627543332710047252476215362548828125,-0.045559050905355218119563431855567614547908306121826171875,-0.044181162855084554763607229688204824924468994140625,0.043629160883683494598361818361809127964079380035400390625,0.1337083619276982771051365261882892809808254241943359375,-0.2452237090497415561429761510225944221019744873046875,0.096660645117187027341998373231035657227039337158203125,0.078316866837544518720193309491151012480258941650390625,0.0108938923055726666344611430758959613740444183349609375,0.0976549770441814957155912679809262044727802276611328125,-0.2158648348465930510986510171278496272861957550048828125,0.348957028847076855537778783400426618754863739013671875,-0.2151804232736848343510160930236452259123325347900390625,-0.07907396339405557694757220588144264183938503265380859375,-0.151124942315448873575434163285535760223865509033203125
0.435053331629972117600146930271876044571399688720703125,-0.1856881013322114470920354278860031627118587493896484375,0.1670398383412660392455251212595612742006778717041015625,0.036228253528694374929752797243054374121129512786865234375,-0.1366493061429083499813685875778901390731334686279296875,-0.1094390751293477237471307716987212188541889190673828125,0.2003787763261337395714889453302021138370037078857421875,-0.13651618962026201842263617436401546001434326171875,-0.2777448057752465171432731949607841670513153076171875,-0.1136450437187340456457462778416811488568782806396484375,-0.060914546281559157903107148968047113157808780670166015625,0.132982061852709332328004165901802480220794677734375,0.126271024062448999902841251241625286638736724853515625,-0.267880351726564602810043425051844678819179534912109375,-0.365961913734671295816980318704736419022083282470703125,-0.1760868503831145848170791623488184995949268341064453125,0.1793574899615644480110887570845079608261585235595703125,-0.011911129186684611680480117001934559084475040435791015625,-0.2315932828973504553626838742275140248239040374755859375,-0.08301380536819254196689854552460019476711750030517578125,-0.2008050882618798993473063774217735044658184051513671875,-0.1896272120210812650586973404642776586115360260009765625,0.1336551567708313681404064254820696078240871429443359375,0.35462963854603735125436969610746018588542938232421875,0.1608918513850191855940607865704805590212345123291015625,-0.0650205091729196826833003797219134867191314697265625,-0.01158490882401935588574826141439189086668193340301513671875,0.1532189830977013500490357955641229636967182159423828125,0.0732016546593418360178162629381404258310794830322265625,-0.07093008471293966998860724970654700882732868194580078125,0.034445898129732581416373449201273615472018718719482421875,0.1503555643116394613389985579487984068691730499267578125
-0.1708664365079120839308046697624376974999904632568359375,-0.06617020534325092351313202243545674718916416168212890625,-0.253532816004235661555554770529852248728275299072265625,-0.288803610007183741981151570143993012607097625732421875,-0.257031609973159047566326762535027228295803070068359375,-0.284782723063220777337534173057065345346927642822265625,-0.305065232096674632256139148012152872979640960693359375,-0.27252218937037431256698027937090955674648284912109375,-0.06808576078607074533177723196786246262490749359130859375,-0.1545655880316760544257448373173247091472148895263671875,0.450070984422527686774628818966448307037353515625,0.60201728152086120271491154198884032666683197021484375,0.132594121051186675241950752024422399699687957763671875,-0.153662146621856177119980202405713498592376708984375,0.0789988488093948670876187634348752908408641815185546875,-0.228214463120209043456299013996613211929798126220703125,0.193118781937819006255807607885799370706081390380859375,0.072817824514207318831182647045352496206760406494140625,0.410210840318006031424147295183502137660980224609375,0.303181283744948071312563797619077377021312713623046875,0.087467008270522172974636987419216893613338470458984375,0.248434132173471489135607725984300486743450164794921875,0.07191307519627253286298440571044920943677425384521484375,0.1252959924570860861248178252935758791863918304443359375,0.166047190960056323394411492699873633682727813720703125,-0.0128486120816003364375479378622912918217480182647705078125,0.028676692892737616624732055470303748734295368194580078125,0.1560617413130993835768123290108633227646350860595703125,0.1284934280891329994034322226070798933506011962890625,0.2323788040468483251377307396978721953928470611572265625,0.278717899706502125756202303819009102880954742431640625,0.20267937690875215128727404589881189167499542236328125
0.085109975947067983970129034787532873451709747314453125,0.006532659163459382002658859533994473167695105075836181640625,0.2466748633501796572620179404111695475876331329345703125,-0.0359334231192660613629641375155188143253326416015625,0.28518080061989803386524044981342740356922149658203125,0.04463672942109064845084276385023258626461029052734375,-0.09132140038941939652605839228272088803350925445556640625,0.1565938037130483184711238209274597465991973876953125,0.01070693739241937621209377340392165933735668659210205078125,0.1854222801890062777285805850624456070363521575927734375,-0.045604424274746792333790068596499622799456119537353515625,-0.0003301163484611733633759811379349002891103737056255340576171875,-0.2171297579990522919057838180378894321620464324951171875,0.392914028989060193364224460310651920735836029052734375,-0.11068518331407428689772132202051579952239990234375,0.1600856534216610060905594536961871199309825897216796875,-0.09784357885931017906333551081843324936926364898681640625,-0.031134267234611358310392148496248410083353519439697265625,-0.177004910995978870236200464205467142164707183837890625,0.33568849513927301320137530638021416962146759033203125,0.2636353201198848861253054565167985856533050537109375,0.396102162489164355552162533058435656130313873291015625,-0.1127158605661568169242769954507821239531040191650390625,-0.15865522581897606446688087089569307863712310791015625,-0.385677584238585280385080977794132195413112640380859375,-0.039078756722944009427411771184779354371130466461181640625,-0.0853628482116090825382315188107895664870738983154296875,-0.1316700479106288901309795846827910281717777252197265625,-0.301936803293599231867716525812284089624881744384765625,0.09127542095875067207355613163599628023803234100341796875,0.1814483367057811713518589158411487005650997161865234375,-0.10709024310392988021956028887871070764958858489990234375
-0.023643791842249906043349483297788538038730621337890625,-0.2703110881655981234672481150482781231403350830078125,0.11597615733431175522039069392121746204793453216552734375,-0.12077291179780151597622506187690305523574352264404296875,-0.2775464521722117439139765338040888309478759765625,-0.52884668147546498584432583811576478183269500732421875,-0.1511182195479680301364311389988870359957218170166015625,0.51423471872591175468869550968520343303680419921875,-0.0925696933744573902114183283629245124757289886474609375,0.38172182531902454361016907569137401878833770751953125,0.2214615907399156979895593622131855227053165435791015625,0.12622595967911987013820862557622604072093963623046875,-0.286073971231942947301973845242173410952091217041015625,-0.044085198358201800605815634526152280159294605255126953125,0.278527608474230969903828736278228461742401123046875,-0.13416795338516729341193922664388082921504974365234375,-0.243649373130356894368020448382594622671604156494140625,0.325695015150583022656149978502071462571620941162109375,-0.00173348770140330037635434390352884292951785027980804443359375,-0.27955746705075512625882083739270456135272979736328125,0.12786100795046151379352750154794193804264068603515625,-0.08097329614473310066546929419928346760571002960205078125,0.046189543945508303168789865367216407321393489837646484375,-0.0793204550597848834225800374042592011392116546630859375,-0.306907617125781850830890107317827641963958740234375,0.0448057875192268417752217146698967553675174713134765625,0.213148104014569572672854746997472830116748809814453125,-0.048533904532988454694208968476232257671654224395751953125,0.025063740595769996855057826223855954594910144805908203125,-0.05308176845561497769754311093493015505373477935791015625,-0.1629673934857664985287328818230889737606048583984375,-0.0163878361203084292607723426726806792430579662322998046875
0.02011013360964265805908013362568453885614871978759765625,-0.1980763277587373194510433904724777676165103912353515625,0.1124215346527459302716778211106429807841777801513671875,0.033768477726077640588275841082577244378626346588134765625,0.03447061004055153310421388823669985868036746978759765625,0.1391846557151873720048484983635717071592807769775390625,-0.0503666242840717648387993676806217990815639495849609375,-0.153970381625049779206193534264457412064075469970703125,0.0858758465531372638945839526058989576995372772216796875,0.0273370690778613999183388472147271386347711086273193359375,-0.05064977587612555509632983330448041670024394989013671875,0.06405945324910720939382002825368545018136501312255859375,0.1621510142055213321565787509825895540416240692138671875,0.166740146298211266984168332783156074583530426025390625,-0.047751917784811713507675534629015601240098476409912109375,0.2160499777345862015831556846023886464536190032958984375,0.288999725958026865146877071310882456600666046142578125,-0.191032266363323544045016433301498182117938995361328125,0.0365134597156188400735032928423606790602207183837890625,0.2467708453394406309389097486928221769630908966064453125,-0.28945709009295350622181786093278788030147552490234375,0.139196747265521059144788296180195175111293792724609375,-0.1960865808933140164160846552476868964731693267822265625,0.198059350973245729132798942373483441770076751708984375,0.0451871678494887019095216373898438178002834320068359375,0.361762054334460458893119039203156717121601104736328125,-0.09806195528222787227701218171205255202949047088623046875,-0.261126084199682917397211667775991372764110565185546875,-0.331741968402934517268221270569483749568462371826171875,0.1117128106271068899157938858479610644280910491943359375,0.12732388274645478620783478618250228464603424072265625,0.269460836757166866117785275491769425570964813232421875
0.2259413626589712453807123893056996166706085205078125,0.1860627330037368520887497425064793787896633148193359375,-0.04299988953411319758668440726978587917983531951904296875,0.0287976166355060937684928745738943689502775669097900390625,0.556147653661706709016243621590547263622283935546875,-0.06793102303032207134325659581008949317038059234619140625,-0.0182113528352437874235913994880320387892425060272216796875,-0.2353792645473025135771649729576893150806427001953125,-0.171874365191569677957517114919028244912624359130859375,0.213076297112802404143394596758298575878143310546875,0.185675693733355406944696142090833745896816253662109375,-0.032199898217314719406356715580841409973800182342529296875,0.2292892676193500622883192363588022999465465545654296875,0.1055786785157398488532720648436225019395351409912109375,0.1452202188056414822181494628239306621253490447998046875,0.16395970756453992489554138956009410321712493896484375,0.133060043180866449663568573669181205332279205322265625,0.16873880975781296864823843861813656985759735107421875,0.4273233886552076921105935980449430644512176513671875,0.0374313048967637451713841301170759834349155426025390625,0.0227224406798162935350315905225215828977525234222412109375,0.2030101856883143873755415143023128621280193328857421875,-0.1348282695242412898561923384477267973124980926513671875,-0.23086810929459555818965554863098077476024627685546875,0.040366070725995080448189611388443154282867908477783203125,-0.280468710769012530281685258159996010363101959228515625,0.0652008406737988599477517936975345946848392486572265625,-0.0245272147089112720064196793146038544364273548126220703125,-0.063572578140348834363493324417504481971263885498046875,-0.04546423930966574100676069747350993566215038299560546875,0.0704498173616659728590860822805552743375301361083984375,0.1962711236167948014585959981559426523745059967041015625
0.0595615900598407688182334140947205014526844024658203125,-0.10452745435313100241803141443597269244492053985595703125,-0.475715333636806347872294509215862490236759185791015625,-0.1557518781182537226381867867530672810971736907958984375,-0.10230226548267296049488095377455465495586395263671875,0.032760624014809246185020441544111235998570919036865234375,0.29793129194269807324957355376682244241237640380859375,0.06371663768245529324563136697179288603365421295166015625,0.325459893926395238406001908515463583171367645263671875,0.163943770549033807082395242105121724307537078857421875,0.12395120401148541910973932544948183931410312652587890625,-0.086367401367867746575512910567340441048145294189453125,-0.20939021587488770848040076089091598987579345703125,-0.2139323551295509717729004250941216014325618743896484375,-0.1027698572422275635762645151771721430122852325439453125,-0.264982018621021608861809681911836378276348114013671875,-0.0823863648277022575516781444093794561922550201416015625,0.228489007134601573856258482919656671583652496337890625,-0.394209449926484267745507850122521631419658660888671875,-0.1857721054495792556426891906085074879229068756103515625,-0.1882740850430172085960833783246926032006740570068359375,-0.184899052093681903752298012477695010602474212646484375,0.1785167357560991929776861297796131111681461334228515625,-0.2006605842380744519903856826203991658985614776611328125,0.03217110967371350493948511939379386603832244873046875,-0.07182245118618381385378057757407077588140964508056640625,-0.186066407015060109042536851120530627667903900146484375,0.189570419968698000712237217157962732017040252685546875,-0.004348426621530049503150383571892234613187611103057861328125,-0.0757450066991920134551463661409798078238964080810546875,0.15149493184436402248849162788246758282184600830078125,0.271843952756912254908883141979458741843700408935546875
