0.01508470692630231070607838006480960757471621036529541015625,0.007113273588569273865600539608067265362478792667388916015625,0.03381118300825321221214636580043588764965534210205078125,-0.02039139018548226378602095110181835480034351348876953125,0.0301450478283895144382409370109598967246711254119873046875,-0.1713836871277471252117408084814087487757205963134765625,0.346058680410084917866697651334106922149658203125,-0.10852016937682150421462523581794812344014644622802734375,-0.07296239930575991461392248993433895520865917205810546875,-0.2609669738390731907884401152841746807098388671875,-0.2178075343602442759394222093760618008673191070556640625,0.00780207041776633143659314129081394639797508716583251953125,-0.033820825107280440280366207161932834424078464508056640625,-0.1166876774902325386573664900424773804843425750732421875,0.365049781451762311856867881942889653146266937255859375,-0.10907603615632981142180568667754414491355419158935546875,-0.224317365162032988923357379462686367332935333251953125,0.1418990898873205008801079429758829064667224884033203125,0.426017270374334344751332537271082401275634765625,-0.016013824137453967766386853099902509711682796478271484375,0.0280531667723253504143077208254908327944576740264892578125,0.28219627217387144302307433463283814489841461181640625,0.0270914376749318876191896521277158171869814395904541015625,0.150897345803540361419692317213048227131366729736328125,0.3922295837090439274419395587756298482418060302734375,0.032442332223521365419660611451035947538912296295166015625,-0.06486851555324783802358723505676607601344585418701171875,-0.2009315451637576910304261446071905083954334259033203125,0.154483819559450175074033495548064820468425750732421875,0.2402327779171399002589026849818765185773372650146484375,-0.304275740746355050081461968147777952253818511962890625,-0.0878511305804812459019359494050149805843830108642578125
0.208022509300905600326814237632788717746734619140625,-0.1284472011386237622065920049863052554428577423095703125,0.0241845627727801382178540734457783401012420654296875,0.357042028347018203238150135803152807056903839111328125,0.2236668861517224493606903479303582571446895599365234375,0.2403908215407384307837901360471732914447784423828125,0.62082265517268087062774384321528486907482147216796875,0.0401057509619916208176704230936593376100063323974609375,-0.2430940175157521865312304498729645274579524993896484375,-0.1593464146078909238202214737611939199268817901611328125,0.09245332099748006238204567353022866882383823394775390625,0.1485129963034911571018170661773183383047580718994140625,-0.04047365543091076267590011639185831882059574127197265625,-0.103848197572894263007725612624199129641056060791015625,-0.137415764151149699667797676738700829446315765380859375,0.1912476169989483221200998741551302373409271240234375,0.37060485038409252123159376424155198037624359130859375,-0.368429716872633983282270264680846594274044036865234375,-0.0470304311480721770610813337043509818613529205322265625,0.0633516277932392457561405763044604100286960601806640625,-0.057856444370676267385800173315146821551024913787841796875,-0.243950704211746971505903047727770172059535980224609375,0.243556834896342222496201657122583128511905670166015625,-0.054741522076242436767312682377450983040034770965576171875,-0.283890624156003468225861752216587774455547332763671875,-0.0887936246977201193431028514169156551361083984375,0.087483011092480078563227152699255384504795074462890625,0.1778251795145706914968997125470195896923542022705078125,0.2015133947880666520635628558011376298964023590087890625,-0.2044368460110083940417524672739091329276561737060546875,-0.103398716629322817706082560107461176812648773193359375,-0.1630375875473467350840195422279066406190395355224609375
-0.11294351659732793091706071209046058356761932373046875,0.1517552310354504940814734936793684028089046478271484375,-0.060727093396206584252627891373776947148144245147705078125,0.10965671221909846499986684875693754293024539947509765625,0.05551000664212947521836127862115972675383090972900390625,-0.06433842313931144307748155597437289543449878692626953125,0.2426896053170748135396905809102463535964488983154296875,0.0650977672216306035846145050527411513030529022216796875,-0.3003479352742213226434841999434866011142730712890625,0.036933364068994355144948116276282235048711299896240234375,0.3187960374081473258200958298402838408946990966796875,0.1458473506355069393425338830638793297111988067626953125,0.05861194755136490963653983499170863069593906402587890625,-0.03356709704520734194321818222306319512426853179931640625,0.148503914614563636842348159916582517325878143310546875,0.267306825705284634153713341220282018184661865234375,-0.01171437998889855204576182501341463648714125156402587890625,-0.1503266721142349215956102170821395702660083770751953125,-0.0860290850499799419903723673996864818036556243896484375,0.25488712745588870678403736746986396610736846923828125,0.12511588149651020618335905965068377554416656494140625,-0.09154199652025636624319560041840304620563983917236328125,-0.1668415050697180657124363278853707015514373779296875,0.243334628433423016957704021479003131389617919921875,0.0167251323900390359844525534072090522386133670806884765625,0.14689723548090138915966917920741252601146697998046875,0.0505474191682753482002254941107821650803089141845703125,-0.5794881504706557162620583767420612275600433349609375,0.0729445032630050282929090599282062612473964691162109375,-0.210898644315550221062238733793492428958415985107421875,-0.1845447621641462532249278183371643535792827606201171875,-0.013444074448066965776771297669256455264985561370849609375
0.148423999589279931310414895051508210599422454833984375,0.417657104190690464662338854395784437656402587890625,-0.281415320147895109403890501198475249111652374267578125,0.21250681137170335244235275240498594939708709716796875,-0.1535640589240478692811819882990675978362560272216796875,-0.1565360055013587103900363217690028250217437744140625,-0.2496569573484525295103964026566245593130588531494140625,0.1521583639732941028999135824051336385309696197509765625,0.12954364046219668527015755898901261389255523681640625,-0.09738061398014419278723607931169681251049041748046875,-0.08441537551751772394670325638799113221466541290283203125,-0.038947912139418179588989943340493482537567615509033203125,0.1699782861244059917193993669570772908627986907958984375,-0.43542778046055563567762192178633995354175567626953125,-0.12095529949525173074587058863471611402928829193115234375,0.08248097522461401986948459352788631804287433624267578125,0.06600313935579293911359854973852634429931640625,0.1075626007152836738356427304097451269626617431640625,0.113865649846193905947444591220119036734104156494140625,-0.0196405254921115275668075383919131127186119556427001953125,-0.33241662957600126571122700624982826411724090576171875,0.1443793833316676378242249256800278089940547943115234375,0.22288045763899100304428202434792183339595794677734375,-0.29814674739629143385144516287255100905895233154296875,-0.1995984988284414118897558410026249475777149200439453125,0.00403305851190457510802023222140633151866495609283447265625,-0.312230440254049945725256520745460875332355499267578125,0.006876452661861722458203072250171317136846482753753662109375,-0.1238397103463550752433519619444268755614757537841796875,0.0799920182331200491088196713462821207940578460693359375,-0.1693389543035057343001170693241874687373638153076171875,-0.041594315468695637616480809128916007466614246368408203125
0.178107619991522081459578430440160445868968963623046875,0.08984141786211241598181231893249787390232086181640625,-0.007595287695398941600621878222909799660556018352508544921875,-0.061594086448736616590249326463890611194074153900146484375,0.11909981189770711684783321970826364122331142425537109375,-0.1772559186080724102918537710138480179011821746826171875,-0.32424698382829608700461676562554202973842620849609375,0.09673271322142150407952243540421477518975734710693359375,0.2254755002983638012548084361696965061128139495849609375,-0.07421978636968085130121153270010836422443389892578125,0.35341923245546980059117458949913270771503448486328125,0.33386353560351811342599148701992817223072052001953125,-0.141305978606537874231463547403109259903430938720703125,-0.1115704523757663213512358879597741179168224334716796875,0.0843722163098153121740807591777411289513111114501953125,0.04522371563558706675234333260959829203784465789794921875,-0.390256551180088007146906647903961129486560821533203125,-0.0645847228609283396938423038591281510889530181884765625,0.26170723353519143028478310952777974307537078857421875,-0.3397375693759181469744135029031895101070404052734375,-0.06380525088231252250903224876310559920966625213623046875,0.36123062987853404859350803235429339110851287841796875,-0.1357648718227233708422119207170908339321613311767578125,0.0196314436507023341860200815744974534027278423309326171875,0.283145737270922348560731052202754653990268707275390625,0.1348299759077119797101573794861906208097934722900390625,-0.0118611645890157567373446312330997898243367671966552734375,0.07639636805548473408311593857433763332664966583251953125,0.28925211695818753288023117420380003750324249267578125,0.0769283279674736475417518022368312813341617584228515625,-0.1830830443423978604045032625435851514339447021484375,0.1243347305190149187925641172114410437643527984619140625
0.39100828148406174822326875073486007750034332275390625,0.0205558519001609561749344123882110579870641231536865234375,0.044822274917126446458492949886931455694139003753662109375,0.061174018605619308319720772715299972333014011383056640625,0.040701814769783704883732156076803221367299556732177734375,0.19789113217897746910267642306280322372913360595703125,0.2777577154787496116483680452802218496799468994140625,-0.1249843547979565816508085163150099106132984161376953125,-0.08095879647124958056192411959273158572614192962646484375,-0.00129533328572189500305089637777200550772249698638916015625,-0.271265127641146797099480636461521498858928680419921875,-0.3435334281173696435729425502358935773372650146484375,-0.32609347748492767404826508936821483075618743896484375,-0.37180573617279211173780595345306210219860076904296875,-0.162657557275197373058972516446374356746673583984375,0.0529584818067474205616207427738117985427379608154296875,0.1628607224769783867746042460566968657076358795166015625,0.12634687363266750015355910363723523914813995361328125,-0.242735295107704585060304225407890044152736663818359375,-0.004583242301052556540164051313013260369189083576202392578125,-0.164042344853261912174247072471189312636852264404296875,0.0468829660790544000548152325791306793689727783203125,0.320498213569935408440159108067746274173259735107421875,-0.19651963101720248960901926693622954189777374267578125,0.431786534957511458632239964572363533079624176025390625,-0.428701806142983532499357579581555910408496856689453125,0.29674472392734774217615267843939363956451416015625,-0.1487910083526281235233312827404006384313106536865234375,0.2247864185016022198215779326346819289028644561767578125,-0.2026836503269664746529343801739742048084735870361328125,-0.2295735308692621046144921592713217251002788543701171875,0.06750049724294961139836601660135784186422824859619140625
0.1821761865309523276135195146707701496779918670654296875,0.1645265569932124749552571074673323892056941986083984375,0.07483742383735288161705767606690642423927783966064453125,-0.10605358635384125320921810953223030082881450653076171875,0.38253211963454092359171454518218524754047393798828125,0.10883581244405839127953328215880901552736759185791015625,-0.06644462121755033423564640315817086957395076751708984375,0.10921563651097603020456716649277950637042522430419921875,0.1353246446588396156851530349740642122924327850341796875,0.01147294315845542693466097006194104324094951152801513671875,0.019814253107053127200831710297279641963541507720947265625,-0.25901420209339065525711021109600551426410675048828125,0.27421695005370116948739678264246322214603424072265625,-0.07722867233223072724879187944679870270192623138427734375,0.0878349751891706886919308772121439687907695770263671875,-0.2066076363258378123521907809845288284122943878173828125,-0.003964232284041473326763327378330359351821243762969970703125,-0.2496926620000161911594460661945049650967121124267578125,-0.00603033531008379843074695969562526443041861057281494140625,-0.330947624705558995916732101250090636312961578369140625,-0.11478100177535177639498442658805288374423980712890625,-0.08156475681459550430840721446656971238553524017333984375,0.293654697372639994501497540113632567226886749267578125,-0.2463795308169277886722881021341891027987003326416015625,-0.061220524263600646641680924631145899184048175811767578125,0.00435853975725519586503775570918151061050593852996826171875,-0.032828149662870016733950961906884913332760334014892578125,-0.1971257690272363582995041042522643692791461944580078125,0.292546382571784613357834814451052807271480560302734375,-0.109892397374782901930956313663045875728130340576171875,-0.2566369323437249772013046822394244372844696044921875,-0.42669800492614962106330267488374374806880950927734375
-0.006136329942186369117151922836228550295345485210418701171875,0.08946077518678895168502407386768027208745479583740234375,0.0660293312236868989995031142825610004365444183349609375,0.1634167885808495146449104140629060566425323486328125,-0.296859402482538781153920126598677597939968109130859375,0.05383573528793718365736964415191323496401309967041015625,-0.0901127854751549717260417082798085175454616546630859375,0.2375461233154992635174806991926743648946285247802734375,-0.061994619191854692663579129430218017660081386566162109375,-0.318874461810034703912464237873791716992855072021484375,-0.06449280202792491423213760981525410898029804229736328125,0.10548236410968357679163176499059773050248622894287109375,-0.35467975849796495868559986774926073849201202392578125,0.36449523633216340812168709817342460155487060546875,0.2480452018470471475808381001115776598453521728515625,-0.0657805977187251311733007241855375468730926513671875,0.12400098538429200900612414670831640250980854034423828125,-0.0133248494644841140865931805592481396161019802093505859375,0.1929349690804399719556982972790137864649295806884765625,-0.215335741244811529337965794184128753840923309326171875,0.1738225933273580270377323131469893269240856170654296875,-0.25540267347768141892316862140432931482791900634765625,0.2218222367396243399628730230688233859837055206298828125,-0.297964269651137036998278517785365693271160125732421875,0.366437425604264455092362595678423531353473663330078125,0.2507244391634293467774341479525901377201080322265625,0.255187801029391980733862510533072054386138916015625,0.042215897262850632376540715995361097157001495361328125,-0.13874673241021329150868268698104657232761383056640625,0.4023458302161595501189594870083965361118316650390625,0.099632155011074197137332930651609785854816436767578125,-0.1328258357741198825152650897507555782794952392578125
-0.053849718309515300085354994052977417595684528350830078125,-0.02529314490871226173140939863515086472034454345703125,0.198087223942601864390411492422572337090969085693359375,-0.1315002764165904280968533157647470943629741668701171875,-0.0694840014745266854045979698639712296426296234130859375,-0.1056436228009985656139946286202757619321346282958984375,-0.047849788835534416697736759260806138627231121063232421875,0.317889729546773136537041182236862368881702423095703125,-0.42051223758361810922679069335572421550750732421875,-0.1496714569189551424788220401751459576189517974853515625,0.44655693934347062690193297385121695697307586669921875,0.2527713750654971835984952122089453041553497314453125,-0.06974793699221594478476760059493244625627994537353515625,0.1601046752822623542300561894080601632595062255859375,0.11606419602531374557496945953971589915454387664794921875,-0.2210755796976446585500042374405893497169017791748046875,-0.378952955944768188345506132463924586772918701171875,-0.10157763510870128353946739707680535502731800079345703125,-0.0793060535050493786712877408717758953571319580078125,0.154456204108542050068564321918529458343982696533203125,0.16072270256391740783641353118582628667354583740234375,0.1230184487074092725134022430211189202964305877685546875,0.1505216367103720254139176404351019300520420074462890625,-0.332989685864475137844209484683233313262462615966796875,-0.10932509654583298652763545533161959610879421234130859375,-0.13438975661711427544986463544773869216442108154296875,0.0218463324470573282132246362152727670036256313323974609375,-0.015778753047786357732729101144286687485873699188232421875,-0.106243213387551438398048730959999375045299530029296875,0.03756889054620538015427655409439466893672943115234375,0.108503416956881315602601034697727300226688385009765625,-0.2064008491323353899904446961954818107187747955322265625
0.2083917577243212526649784877008642069995403289794921875,0.14336095994612685355917847118689678609371185302734375,-0.01137854228648708075632978165003805770538747310638427734375,-0.210054618354930777712752387742511928081512451171875,-0.0299151596422352582249626351540428004227578639984130859375,-0.1106020647194667916313193245514412410557270050048828125,-0.1904490645518191194174306701825116761028766632080078125,0.368585652425357068739941723833908326923847198486328125,-0.1405427380026475769891902700692298822104930877685546875,-0.01425141664909076490153072569455616758204996585845947265625,0.0267644663683343775328893343612435273826122283935546875,0.5597899981212746123304668799391947686672210693359375,0.317974663682995650759721684153191745281219482421875,0.1801163951696177212280502999419695697724819183349609375,0.014223557947243607724185920915260794572532176971435546875,-0.1696847725100287807009635798749513924121856689453125,0.22623263997596720908944689654163084924221038818359375,-0.1392903874050717971666557559728971682488918304443359375,0.240242326920963533698483161060721613466739654541015625,0.09556464120839718023869835406003403477370738983154296875,-0.25073680971760425872929545221268199384212493896484375,0.08010798431668554597795406380100757814943790435791015625,0.23270052744030345071024612479959614574909210205078125,0.1836176337476577435925406689420924521982669830322265625,0.2181593402669052272901950573213980533182621002197265625,0.219341375234431257279510418811696581542491912841796875,-0.07169306992544131895694903278126730583608150482177734375,-0.48115020497401272958626350373378954827785491943359375,0.1235603275185079008569033476305776275694370269775390625,0.2742155973308142424826883143396116793155670166015625,-0.1757045523171184286947976715964614413678646087646484375,-0.11178754905926401030935579683500691317021846771240234375
-0.25617581272588496599240670548169873654842376708984375,0.0986470250377974033906269824001356028020381927490234375,0.0213249769379247576528424445996279246173799037933349609375,0.1339644348766915182835646191961131989955902099609375,-0.199820154649297865301349474975722841918468475341796875,-0.032253794314964896738917587981632095761597156524658203125,0.08571595429311669456229338948105578310787677764892578125,0.407171013608525311777697197612724266946315765380859375,-0.234533656060891271266655166982673108577728271484375,0.088491963499049586250322363412124104797840118408203125,0.1517360292354486828170223589040688239037990570068359375,0.01125278336281727853407375050664995796978473663330078125,0.3694247043245211248319037622422911226749420166015625,0.045634002540282624094114538593203178606927394866943359375,-0.087002742407339905827967641016584821045398712158203125,0.29607852376392929105719531435170210897922515869140625,-0.242618441957032138223127049059257842600345611572265625,-0.006650182874007255599824173231127133476547896862030029296875,0.0716854914613284932567438545447657816112041473388671875,-0.137652023093482622773109369518351741135120391845703125,-0.2410981006659112801937538961283280514180660247802734375,-0.263782183760576049991186664556153118610382080078125,-0.26108477553875619747714154073037207126617431640625,-0.0224904096359154100082111682468166691251099109649658203125,-0.4786346670378625045572107410407625138759613037109375,-0.08969263148496629811656788433538167737424373626708984375,-0.04388512332639826762914481150801293551921844482421875,-0.05208458843581427466506994505834882147610187530517578125,0.216652423193131105083608645145432092249393463134765625,0.1253519894188434291582012747312546707689762115478515625,0.535491049447984313047754767467267811298370361328125,0.01491716290309173624517580236670255544595420360565185546875
