-0.0261080837644491296767323973426755401305854320526123046875,-0.0286824784160063413207542026839291793294250965118408203125,0.038899582213358270543768213656221632845699787139892578125,-0.021515350929353672937427432998447329737246036529541015625,0.1530250268966579507701197826463612727820873260498046875,0.00424892594625429255439374998104540281929075717926025390625,0.1415556848589152039163963081591646187007427215576171875,-0.05378952994227230444135301468122634105384349822998046875,-0.02877983340530508582499891190309426747262477874755859375,0.2277762501667968952911991209475672803819179534912109375,-0.038023997118336767819801735868168179877102375030517578125,-0.161665665086933418859160838110256008803844451904296875,-0.095585567378332181309730231077992357313632965087890625,-0.021408764387386612637609317744136205874383449554443359375,0.08633679591923475171721946708203176967799663543701171875,-0.36701167559417824381995387739152647554874420166015625,0.031832520084036398932969547104221419431269168853759765625,-0.0874247944377255503667356606456451117992401123046875,-0.004551522862861040984172600332158253877423703670501708984375,-0.104265295361691989750596576413954608142375946044921875,-0.300607578804825414930945726155187003314495086669921875,0.186482461382282471706872684080735780298709869384765625,-0.11522449682035780516020651020880904980003833770751953125,0.15513220159577745249634972424246370792388916015625,-0.55192178100593369816095901114749722182750701904296875,0.213331994145466163903535061763250268995761871337890625,0.1425422825688555106271593331257463432848453521728515625,0.1311553960686790976097881866735406219959259033203125,0.2001066773766586315286275521430070511996746063232421875,0.040973050035086951148333156424996559508144855499267578125,-0.0393273103854428762726769264190807007253170013427734375,0.0219716513533894756970976658294603112153708934783935546875
-0.0320461031058197620691174734020023606717586517333984375,0.10871227401993453776096743013113155029714107513427734375,-0.1761346561578088498745131573741673491895198822021484375,-0.00370815769385877957997621479080407880246639251708984375,0.0029272190644586333109489206805164940305985510349273681640625,0.388392918516199225908991365940892137587070465087890625,0.13191099078687884560423526636441238224506378173828125,-0.308495851839355406109888235732796601951122283935546875,0.1636903393884645563360891173942945897579193115234375,-0.059119377982377201152797141503469902090728282928466796875,-0.2215805683732124109486250063127954490482807159423828125,-0.2259454496466690998079940300158341415226459503173828125,0.0660339910552581732527954727629548870027065277099609375,0.1502489389140675146716574772653984837234020233154296875,0.242081914220034721818564094064640812575817108154296875,-0.1135273067422517268010295765634509734809398651123046875,-0.15070668001288745063703800042276270687580108642578125,0.272649220374609146944067106232978403568267822265625,-0.1814792707264481774753761555984965525567531585693359375,-0.2226206077753223044890518167449044995009899139404296875,0.0768738014001660030505291842928272671997547149658203125,-0.28915740690747349095346407921169884502887725830078125,-0.0364082201030144769759999689995311200618743896484375,0.227295732352386148367173746009939350187778472900390625,-0.41809736860218593701432610032497905194759368896484375,-0.0202041963461432050319643849434214644134044647216796875,-0.146494067818851714246619621917488984763622283935546875,-0.05206367743248883905859969445373280905187129974365234375,0.807155527376203441036750518833287060260772705078125,-0.11598371174382170190053642500060959719121456146240234375,0.251318369199751590059577210922725498676300048828125,0.10084574725375462789234148885952890850603580474853515625
0.29135584335271424993862865449045784771442413330078125,-0.1571806412873516245465310703366412781178951263427734375,0.08565815020687632397322630595226655714213848114013671875,-0.248932798314550007834355938030057586729526519775390625,-0.10069472677081829636858145704536582343280315399169921875,0.034108112098889760421815964264169451780617237091064453125,-0.053543957422495271070150835157619439996778964996337890625,-0.003143163488644593571430529976851175888441503047943115234375,-0.00616877905122240575985781418921760632656514644622802734375,-0.08434837881975808249190862397881573997437953948974609375,-0.0782370353698282894328031034092418849468231201171875,0.134345642625085359700420895023853518068790435791015625,0.3122594030995016201046610149205662310123443603515625,0.2987668087331434296771703884587623178958892822265625,-0.58170201308122104766340498827048577368259429931640625,0.05060258731559476308436984481886611320078372955322265625,-0.152180332524597172749736273544840514659881591796875,0.1417558211205710849700523112915107049047946929931640625,0.342117123234410402954353003224241547286510467529296875,-0.060518544356715518739431303174569620750844478607177734375,-0.477839697157022513795965323879499919712543487548828125,0.08417753982539000201512635612743906676769256591796875,0.1222529420842999037244425153403426520526409149169921875,-0.49609200772148553948426297210971824824810028076171875,0.04622260567970461198061826735283830203115940093994140625,-0.2228161238204812988339398316384176723659038543701171875,0.1122897088319645408915903317392803728580474853515625,-0.11705897708162528447761729921694495715200901031494140625,0.0126095573240619963917286128207706497050821781158447265625,-0.26545064112160809965956786982133053243160247802734375,-0.1535447537935273609743802580851479433476924896240234375,0.1385277529046484434882557934543001465499401092529296875
0.1252158067232780058741781203934806399047374725341796875,0.27523893736064242165895166181144304573535919189453125,-0.03186826684299663703381355617239023558795452117919921875,-0.228393146019092607712508424810948781669139862060546875,-0.248695589629077395965595087545807473361492156982421875,0.08197456163288933950195058741883258335292339324951171875,-0.1329505415021035863443188418386853300034999847412109375,0.2955720377836399404003486779402010142803192138671875,-0.438381739865102038056221545048174448311328887939453125,0.240961002126649448396022989982157014310359954833984375,0.153710440861482056096321002769400365650653839111328125,0.002223532622602590429206070865575384232215583324432373046875,0.296919720987532220757287859669304452836513519287109375,-0.428707891077718838968024783753207884728908538818359375,0.11742076142118039461248457655528909526765346527099609375,-0.02483327083658161404944308969788835383951663970947265625,0.1085660172599524908587653726499411277472972869873046875,-0.366853210621874037400402812636457383632659912109375,0.1832068616536393079741174005903303623199462890625,-0.11728092021423534851987113825089181773364543914794921875,-0.06608979724079892814625480923496070317924022674560546875,-0.3588590001163340925671718650846742093563079833984375,-0.2254282197368995266373303820728324353694915771484375,0.056021783048298877394355343994902796112000942230224609375,0.1656126506893868255421153889983543194830417633056640625,0.019904267145212185818881067689289920963346958160400390625,-0.1765473219196568022137938669402501545846462249755859375,0.09065534847800425788388878345358534716069698333740234375,0.442121645243426397708930153385153971612453460693359375,-0.04348978876899485535023615057070855982601642608642578125,0.2723641546845321226300029593403451144695281982421875,0.362464268891860619259404074909980408847332000732421875
-0.19556385831236156036538886837661266326904296875,-0.0987610433528698650196275821144809015095233917236328125,-0.1539405818486403176859056429748306982219219207763671875,-0.380515568190659292380217948448262177407741546630859375,0.016723787335200461512396685748171876184642314910888671875,0.470181878969067656992564252504962496459484100341796875,0.2160398339851522242494041847749031148850917816162109375,0.0953460019188321072913794296255218796432018280029296875,-0.2014967520724908200957514736728626303374767303466796875,-0.250243873134024463755764600136899389326572418212890625,-0.1397658569108159165583771255114697851240634918212890625,-0.1626554963273698917181064871328999288380146026611328125,-0.03923286523036939588138238832470960915088653564453125,-0.01113822302984792365909694211723035550676286220550537109375,0.13784442554107589895551200243062339723110198974609375,-0.11608003462954318008026888264794251881539821624755859375,0.160872977702031738633792201653704978525638580322265625,-0.0927742581339196237255606547478237189352512359619140625,-0.1606443651344164058603070088793174363672733306884765625,0.05502110288033724982970085193301201798021793365478515625,-0.09826335016924690746176196398664615117013454437255859375,-0.055423076890969279195697794193620211444795131683349609375,0.0527292874492868712810178521976922638714313507080078125,0.289119407155912833129463024306460283696651458740234375,0.374516760029611983640052130795083940029144287109375,-0.445922674738480961931230694972327910363674163818359375,0.38947054193013841416615150592406280338764190673828125,-0.192546090119725565870112404809333384037017822265625,0.1687279500418897570934717577983974479138851165771484375,0.31435401396395212803014374003396369516849517822265625,-0.044684038654091089159958727350385743193328380584716796875,0.04309843507127893158514808646941673941910266876220703125
0.523428341739531344245506261358968913555145263671875,0.274540079211967602557109557892545126378536224365234375,-0.12167941286892113017525929308249033056199550628662109375,-0.037477523334219990658322529952783952467143535614013671875,0.15105722863941173361723713242099620401859283447265625,-0.0746606377759628514478862371106515638530254364013671875,0.1342581250425814165527782506615039892494678497314453125,0.11280071453723906904631490988322184421122074127197265625,-0.07460839829860492489199685905987280420958995819091796875,0.38408944453708626642907120185554958879947662353515625,0.1101742813352669381199433473739190958440303802490234375,-0.1450725357966340667292826083212275989353656768798828125,-0.281571569880788630246826187430997379124164581298828125,0.0647449576137683335819161811741651035845279693603515625,-0.033835971329408000285443591792500228621065616607666015625,-0.225410180760462208748862167340121231973171234130859375,-0.12270159346616804629803709758562035858631134033203125,-0.03918964422385269597004509023463469929993152618408203125,0.0897632721782911369157176295630051754415035247802734375,-0.502938948669429120030827107257209718227386474609375,-0.08217452004553893463167923982837237417697906494140625,-0.062358211950213127128250789610319770872592926025390625,-0.329552883492648274188496770875644870102405548095703125,-0.185418350403603937603946860690484754741191864013671875,0.11388168793950730062203291481637279503047466278076171875,-0.28137944558327110389228664644178934395313262939453125,-0.1781957397560402223124498277684324420988559722900390625,-0.1058896869476012858601876587272272445261478424072265625,-0.2494679455288364156029246032630908302962779998779296875,0.0973920517381660355571426634924137033522129058837890625,0.1034544115273270670218863642730866558849811553955078125,0.0803663009991197607728707907881471328437328338623046875
-0.2171927175178171853797692847365397028625011444091796875,0.04998004038374116719811723896782496012747287750244140625,0.06456546869686723144621254277808475308120250701904296875,0.01502870239123551589222049784666523919440805912017822265625,0.01231674745260163787718976635687795351259410381317138671875,0.143593219785506931440721700710128061473369598388671875,0.04321158999726819327502624901171657256782054901123046875,-0.1078642552091300388372729912589420564472675323486328125,-0.03226862693068453802336392755023553036153316497802734375,-0.001813259811396330557775602443371099070645868778228759765625,0.17603470927285702618547702513751573860645294189453125,-0.16185770919000297407563948581810109317302703857421875,-0.063209765009509089050965258138603530824184417724609375,0.03522648455174222370533954062921111471951007843017578125,0.07661713610160471310539520573001937009394168853759765625,-0.1335452979150762720106371261863387189805507659912109375,0.2086246863704893927948802456739940680563449859619140625,-0.0798456760252679587086532819739659316837787628173828125,0.3756561398170294996390339292702265083789825439453125,-0.1271249338009705909247060162670095451176166534423828125,0.1623069127942179112888965164529508911073207855224609375,0.1712684897608428291615467742303735576570034027099609375,-0.1068175677493757025349196965180453844368457794189453125,-0.08345730393134247193653862950668553821742534637451171875,0.006916419715429298308018157825927119120024144649505615234375,-0.355397963084397361388511171753634698688983917236328125,-0.0873599927455580849144922694904380477964878082275390625,-0.0197596878417538868166758447841857559978961944580078125,0.109569149066031490402650661053485237061977386474609375,-0.1890044305830701765192003449556068517267704010009765625,0.26248428617857222366893665821407921612262725830078125,-0.11846141580940368343011215301885385997593402862548828125
-0.060319784091837504169664185837973491288721561431884765625,0.11467011166791170329037896635782090015709400177001953125,0.06158287121010901088435929295883397571742534637451171875,-0.224895828982900780612652624768088571727275848388671875,0.1906754364273619273273396856893668882548809051513671875,0.2284802582173513230134886953237582929432392120361328125,-0.117647238090573591495768823733669705688953399658203125,0.1522345416594666767107213445342495106160640716552734375,-0.0708808478185477264243985473513021133840084075927734375,0.0965510168930066026149461322347633540630340576171875,-0.1256425467001685836176960719967610202729701995849609375,0.267468411374059467089381314508500508964061737060546875,-0.01454389606846107248216970475596099277026951313018798828125,0.01482992176462461127173231290043986518867313861846923828125,0.10016996112326469192677080854991800151765346527099609375,-0.1915134387426341289195619310703477822244167327880859375,0.063389548825934671771875628110137768089771270751953125,-0.20910433311286935609274451053352095186710357666015625,-0.068201969202757339871823205612599849700927734375,-0.10286086478687762879591360842823632992804050445556640625,-0.1384515576053183816274128048462443985044956207275390625,-0.364188546342685659507054651840007863938808441162109375,-0.212716223813380678198114992483169771730899810791015625,-0.050346403268247942597302113654222921468317508697509765625,-0.134813014671785469378306743237772025167942047119140625,0.0625567812865251149379020034757559187710285186767578125,-0.11558049296313684106696229036970180459320545196533203125,-0.035598753330651954074337339761768816970288753509521484375,0.210134596144944618689720527981990016996860504150390625,0.362039043831567763920276092903804965317249298095703125,-0.183844833415674424603736270000808872282505035400390625,-0.24932658961114284590365741678397171199321746826171875
-0.06385069573371872364564438839806825853884220123291015625,0.01245345928270618664213120752037866623140871524810791015625,-0.1182199983627158224042119627483771182596683502197265625,0.5803823063191682063433063376578502357006072998046875,-0.10157099623601062443611908747698180377483367919921875,-0.0822017154643694125670805306071997620165348052978515625,-0.052877322736937848457472455265815369784832000732421875,-0.27869982561822237432380688915145583450794219970703125,0.288406724367998690272685280433506704866886138916015625,-0.280936281768978501904854283566237427294254302978515625,0.08951834427398756843796689963710377924144268035888671875,0.0941137293719208900544259677189984358847141265869140625,0.03294618225868946315149088377438602037727832794189453125,-0.140069372326709629117402755582588724792003631591796875,0.054646433556187090641032000348786823451519012451171875,0.1274962832519912492301727979793213307857513427734375,0.293454883691676216006527511126478202641010284423828125,-0.28555048494564816419227781807421706616878509521484375,0.3287075625123090372170508999261073768138885498046875,-0.263766542574820628264120614403509534895420074462890625,0.224156924712926752807362618113984353840351104736328125,-0.30688054079439919252791924009216018021106719970703125,0.1575991619214255068381902447072206996381282806396484375,-0.2408796235881094649489142511811223812401294708251953125,0.27700339342673163667285507472115568816661834716796875,-0.1528692536384168854102227896873955614864826202392578125,0.179983554891395003405563102205633185803890228271484375,-0.060661140048516450085092088784222141839563846588134765625,-0.2659563149226265021951576272840611636638641357421875,-0.059168352119380894504896417629424831829965114593505859375,0.2007740157711046802280208112279069609940052032470703125,-0.1195827605416247274572327796704485081136226654052734375
0.045279203374303668427902636040016659535467624664306640625,-0.2167521791741997827518417807368678040802478790283203125,0.293182226620929686777827782862004823982715606689453125,-0.054875416644055340087415828520533978007733821868896484375,-0.2460281758801607099318431437495746649801731109619140625,0.033865085516358896244870635428014793433248996734619140625,-0.224284724315894579138586095723439939320087432861328125,0.186332454922630341709322010501637123525142669677734375,-0.2191864839493182504082113837284850887954235076904296875,0.04931586584885090662755402490802225656807422637939453125,0.58820108053471054088134906123741529881954193115234375,-0.018938963579911739787409175050925114192068576812744140625,-0.1154511358614823957058348469217889942228794097900390625,-0.035471224858600380880346847334294579923152923583984375,-0.01854812308547783283874110793476575054228305816650390625,0.09371678534799469939553517860986175946891307830810546875,0.155719977268867382225181472676922567188739776611328125,0.237280086024466874139449146241531707346439361572265625,-0.025644799802824254364441713960331981070339679718017578125,0.037540523671760188395563062613291549496352672576904296875,-0.1395072748598884249116025557668763212859630584716796875,-0.032953266372836097219956030812682001851499080657958984375,-0.00146111026941174448889881887225783430039882659912109375,-0.003250720422302223917843111422598667559213936328887939453125,0.11366231343123957275853541659671464003622531890869140625,-0.31940129691481977669553771193022839725017547607421875,-0.11390555024183109111834966142851044423878192901611328125,-0.2648863161747778693921873127692379057407379150390625,0.2399688765225679587533846870428533293306827545166015625,0.0361977674806154003928071460904902778565883636474609375,-0.270890424816392971774092757186735980212688446044921875,-0.13120247544831553643263077901792712509632110595703125
