0.2420530299445355082443853689255774952471256256103515625,-0.04339307696305290396043830014605191536247730255126953125,-0.297060722354634598740830142560298554599285125732421875,-0.047951964450754482049976701318882987834513187408447265625,0.0511156460499683495957157219891087152063846588134765625,-0.04210115693330958308582268045938690192997455596923828125,0.2287272452228380770211657591062248684465885162353515625,-0.031132026622830107076556060974326101131737232208251953125,-0.2763955361729539816906253690831363201141357421875,0.180609116489408860761756159263313747942447662353515625,-0.183485369046461233022426995376008562743663787841796875,0.0347618805412665266008076514481217600405216217041015625,-0.005770760795196523858241466342633430031128227710723876953125,0.09514146389893333999321356486689182929694652557373046875,0.11203512030017191702935264174811891280114650726318359375,0.262875212779423994557959076701081357896327972412109375,-0.0810652955388859453034200441834400407969951629638671875,-0.1316246562238305439773711214002105407416820526123046875,0.1443600996737399444480587362704682163894176483154296875,0.07818385063791176425862516907727695070207118988037109375,0.2320690887113644185202332437256700359284877777099609375,0.2272474622890541251507556808064691722393035888671875,-0.220609150185536007082731657646945677697658538818359375,0.08421054634956608164753077971909078769385814666748046875
-0.0402248223180493857942252589054987765848636627197265625,0.19182131471826446844630709165357984602451324462890625,0.09002194622746566288196135019461507908999919891357421875,0.22028879393989664325914645814918912947177886962890625,-0.01415864691419550618067813019251843797974288463592529296875,-0.318639328683495592908769822315662167966365814208984375,-0.196656941090052772569407579794642515480518341064453125,-0.1871360504580205919022972693710471503436565399169921875,-0.1745085034662376133329786398462601937353610992431640625,0.128609052810260859889268658662331290543079376220703125,0.2008173846697365316771310972399078309535980224609375,0.464865161314961305993875839703832753002643585205078125,-0.10311472566014080742835545834168442524969577789306640625,-0.17407354498298754919005659758113324642181396484375,0.0681990005200187321410254526199423708021640777587890625,0.229215992920405120525373376949573867022991180419921875,-0.1080057457330527714844947695382870733737945556640625,-0.10068526987024938035286680815261206589639186859130859375,-0.0897438580763588455990742431822582148015499114990234375,0.06610254443207681795957597614687983877956867218017578125,0.15874365053875660880322584489476867020130157470703125,0.01485815987480160020595132408516292343847453594207763671875,-0.1366077222066523211285726802088902331888675689697265625,0.1885581569481729335979736106310156174004077911376953125
0.367647346172349231974152417024015448987483978271484375,0.17019286013457357586986518072080798447132110595703125,-0.1481963886462593915638308317284099757671356201171875,0.3585416503323288761606590924202464520931243896484375,0.1572396670221356540508850230253301560878753662109375,-0.013979722471372559022828596653198474086821079254150390625,0.00862209575503758950121291348978047608397901058197021484375,0.2567263604892284778458133587264455854892730712890625,0.40819142703796718052444703062064945697784423828125,0.0021339925107077321007886805404041297151707112789154052734375,0.01516948559358269506269767390449487720616161823272705078125,-0.2131807056982525094834812762201181612908840179443359375,0.06849320262979848028539464621644583530724048614501953125,-0.1576885589874599535864518884409335441887378692626953125,0.12094624390351944864807620660940301604568958282470703125,-0.031597392167659645034749615888358675874769687652587890625,-0.220718748800970254730913211460574530065059661865234375,-0.002635239491790998707376747489661283907480537891387939453125,-0.05360975321114003211420140360132791101932525634765625,-0.053102569246022086890679503312640008516609668731689453125,0.20897094292169604567988017151947133243083953857421875,0.1820810226969976908240056445720256306231021881103515625,-0.0737796856208242368690974899436696432530879974365234375,-0.10996166271444039741478349014869309030473232269287109375
0.055011924652381305467230276917689479887485504150390625,0.0199056541981436040111841379030011012218892574310302734375,-0.0265197992240735237745585806123926886357367038726806640625,0.1566894857363552995277444779276265762746334075927734375,-0.0580775314872000458787937304805382154881954193115234375,0.012090643838626957684567742035142146050930023193359375,-0.302916948041392963819617989429389126598834991455078125,-0.3091820532930482645639358452172018587589263916015625,-0.1164614061018002522107650520410970784723758697509765625,0.1349208126119920414520692020232672803103923797607421875,-0.1931332560221144800660653118029586039483547210693359375,-0.1275382626650873041374012473170296289026737213134765625,0.04175271006186569155982368783952551893889904022216796875,0.291037920981471909254167940162005834281444549560546875,-0.2527180454929871533664709204458631575107574462890625,-0.1896198834697259971715510573631036095321178436279296875,0.416598203180256032585049297267687506973743438720703125,0.2647715646095962771511267419555224478244781494140625,-0.124585708982493936769486708726617507636547088623046875,0.547059820651735417840200170758180320262908935546875,-0.09800492653442706425526154134786338545382022857666015625,-0.34850840162476159900251104772905819118022918701171875,0.07992670861163224393930448741230065934360027313232421875,-0.0216996717775252041804368019484172691591084003448486328125
-0.08947739207438566710894889411065378226339817047119140625,0.2240159327841983183393637091285199858248233795166015625,0.03516844769412232063476864141193800605833530426025390625,-0.033067262566372213061782758813933469355106353759765625,0.1357932269480286446849959247629158198833465576171875,-0.27257020125555786460580520724761299788951873779296875,0.2079158868855278952114673529649735428392887115478515625,-0.1397431241283945413389488976463326252996921539306640625,0.32135318164062975920813869379344396293163299560546875,-0.18466384113821654455733778377179987728595733642578125,-0.2251494822298858722309233826308627612888813018798828125,0.20441455589916956991913821184425614774227142333984375,0.06196716497099770404322072181457770057022571563720703125,-0.18231298719252142515045989057398401200771331787109375,0.10200675952954962877328171089175157248973846435546875,0.312995352361561118836874584303586743772029876708984375,0.137856012299205354931785905137076042592525482177734375,-0.114790195678759754382980418085935525596141815185546875,-0.1390361427566317031878639909336925484240055084228515625,-0.451093323538649781934140037265024147927761077880859375,0.078471627790243358990807109876186586916446685791015625,-0.277597140679000542462517842068336904048919677734375,-0.173678671785139238092909863553359173238277435302734375,-0.14176235527415037562803945547784678637981414794921875
0.2244990472316663876473086247642640955746173858642578125,0.1924451197668195778778255089491722173988819122314453125,-0.1118409309058294442973391369378077797591686248779296875,-0.174016076354526261216193461223156191408634185791015625,-0.30128053671970089766318778856657445430755615234375,-0.0198046975473879886819883466841929475776851177215576171875,-0.305160660475294331916984447161667048931121826171875,0.08240846007192632882709659725151141174137592315673828125,-0.053141489828759491675924664377816952764987945556640625,0.002396996554429402757901979015286997309885919094085693359375,-0.421581729838940877375108584601548500359058380126953125,-0.1104709008479280163417257654145942069590091705322265625,0.110154996578793518136052398403990082442760467529296875,-0.171037963813156557169037341736839152872562408447265625,-0.10746257988780642811388332802380318753421306610107421875,-0.12241770782022280694700810954600456170737743377685546875,-0.09474381776625930007273979072124348022043704986572265625,-0.04310866154230481861464596704536234028637409210205078125,-0.07524709153148932683219385353368124924600124359130859375,-0.1190356313187621306592944847579929046332836151123046875,-0.2459747554788465906394634430398582480847835540771484375,0.1488538314004911045085322029990493319928646087646484375,-0.11306250052936406280679193514515645802021026611328125,0.183739179608229108442429833303322084248065948486328125
-0.060330401462554437974628029905943549238145351409912109375,-0.0710095264672065962230362856644205749034881591796875,0.2007311144838460903461196949137956835329532623291015625,-0.2086200265910915507827638748494791798293590545654296875,0.42008350204519206982922696624882519245147705078125,-0.032830701682762274129512292120125493966042995452880859375,0.326457849914352726816701988354907371103763580322265625,-0.00103873526488612957265067482381937225000001490116119384765625,-0.1181674811076602604753560399331036023795604705810546875,0.12121752545541882029045410718026687391102313995361328125,0.12292958085009260404962816437546280212700366973876953125,0.053324099319572514088516612673629424534738063812255859375,-0.1599667909096873785745884788411785848438739776611328125,-0.1052778836056992017855549192972830496728420257568359375,-0.0272273198903347050936485373995310510508716106414794921875,-0.38289428462644348183374631844344548881053924560546875,0.086051079706290389825795728029333986341953277587890625,-0.171496541176800965100568419074988923966884613037109375,-0.020726872753866011633849808504237444140017032623291015625,0.2225784703086336191457661470849416218698024749755859375,-0.0015955827484809038951940607375945546664297580718994140625,0.0438475449407088879727467656266526319086551666259765625,-0.1100435644151023517611776014746283181011676788330078125,0.402028191170248572205991877126507461071014404296875
0.48886193402678312924791725890827365219593048095703125,-0.0998765294172336004496770556215778924524784088134765625,-0.018524606168813427531372184375868528150022029876708984375,-0.264282089071095460663940457379794679582118988037109375,-0.18569586253112901896855646555195562541484832763671875,-0.07532479081009089971754377756951726041734218597412109375,0.1630366949552047028948464912900817580521106719970703125,-0.25821771240608348829681517599965445697307586669921875,-0.26477688489127670923295454485923983156681060791015625,0.1841630794501263601592455643185530789196491241455078125,0.2414811327837267374007979015004821121692657470703125,-0.301122553707434736924852813899633474647998809814453125,0.2043004831482679028997750947382883168756961822509765625,0.08829854410110460349869754281826317310333251953125,-0.235696806332102604120137812060420401394367218017578125,0.0074409374485561834144942139346312615089118480682373046875,-0.2056302773110355863739329151940182782709598541259765625,0.08633195595295044266759276752054574899375438690185546875,0.082729545045800378932909779905457980930805206298828125,0.299391760539478912761524043162353336811065673828125,0.22542171598419258327083980475435964763164520263671875,-0.09389781568082257445784222227302961982786655426025390625,-0.040827688803222246527457883757961099036037921905517578125,-0.1965081595239719647327802931613405235111713409423828125
0.4480789995521259339028574686381034553050994873046875,-0.09537921879623083298849195443835924379527568817138671875,0.32290356450241708419213182423845864832401275634765625,0.03474675907049278034133266146454843692481517791748046875,0.341700590548985438932305669368361122906208038330078125,-0.188246360720106142849772368208505213260650634765625,0.1561671615225249942771057476420537568628787994384765625,0.0584939851033850211070586055939202196896076202392578125,-0.084553233126214433212908261339180171489715576171875,-0.00903604908174287548006109460629886598326265811920166015625,0.2261154761250982192510861068512895144522190093994140625,0.1350638597446756905551268346243887208402156829833984375,0.005133726605579196945738917889912045211531221866607666015625,0.097879747926457039142178473412059247493743896484375,-0.25448103097729468657917095697484910488128662109375,0.437902240865198300046046142597333528101444244384765625,-0.1269979796347797951217017953240429051220417022705078125,0.1966415453700474103015949367545545101165771484375,0.264949576623881799530835223777103237807750701904296875,0.08608660164711808004955884143782895989716053009033203125,-0.06717357883473802637741556509354268200695514678955078125,-0.01121151536903057348293355488522138330154120922088623046875,-0.376212926592461249786225607749656774103641510009765625,-0.202539349014189518083384200508589856326580047607421875
-0.195551615174852144729555902813444845378398895263671875,-0.0730112702038764049827790358904167078435420989990234375,-0.049569875282731525045765152981402934528887271881103515625,0.04839166734949661152764832650063908658921718597412109375,0.1335271634720632538684270684825605712831020355224609375,-0.056075099575824467745821522157712024636566638946533203125,0.0104583738860560167271973597280521062202751636505126953125,-0.07931401881338373538454789013485424220561981201171875,0.1497243558535686636101758040240383706986904144287109375,-0.464556813081729635950267720545525662600994110107421875,-0.440193276445553838271962376893498003482818603515625,-0.0307026159436218255838202395580083248205482959747314453125,-0.1985055703795336190520259833647287450730800628662109375,0.01671303026529187552018385076735285110771656036376953125,-0.2197637462323429324850820876235957257449626922607421875,-0.359146185192160627419610818833461962640285491943359375,0.190584784883736146898769447943777777254581451416015625,0.12057572852747781844140462226278032176196575164794921875,-0.08429566530886811737133257338427938520908355712890625,0.1706802837951844065145223794388584792613983154296875,0.302078027215867572774499194565578363835811614990234375,0.05845592148012852817817730510796536691486835479736328125,0.053896790272970944435382278925317223183810710906982421875,0.004924842435304136074869507666562640224583446979522705078125
